qpu_sampling_time
217.700 ms
qpu_anneal_time_per_sample
20 µs
qpu_readout_time_per_sample
177 µs
qpu_access_time
233.462 ms
qpu_access_overhead_time
7.964 ms
qpu_programming_time
15.762 ms
qpu_delay_time_per_sample
21 µs
total_post_processing_time
5.255 ms
post_processing_overhead_time
280 µs
5760 9336
759 4698 -0.5
774 4698 0.3333333333333333
804 4698 0.5
4683 4698 -0.125
819 4699 -0.5
834 4699 1
849 4699 1
864 4699 -1
879 4699 1
894 4699 1
909 4699 -1
924 4699 -1
939 4699 -0.5
954 4699 -1
969 4699 1
984 4699 -0.5
4684 4699 -0.125
4698 4699 -14.069122360687604
999 4700 1
1014 4700 -1
1029 4700 1
1044 4700 1
1059 4700 -1
1074 4700 1
1089 4700 1
1104 4700 -1
1119 4700 -1
1134 4700 0.5
1149 4700 1
1164 4700 -1
4685 4700 -0.125
4699 4700 -14.069122360687604
1179 4701 -0.5
1194 4701 -1
1209 4701 0.5
1224 4701 -1
1239 4701 0.5
1254 4701 0.3333333333333333
1269 4701 -0.5
1284 4701 -1
1299 4701 1
1314 4701 -1
1329 4701 -1
1344 4701 -1
4686 4701 -0.125
4700 4701 -14.069122360687604
1359 4702 1
1374 4702 -1
1389 4702 -1
1404 4702 1
1419 4702 1
1434 4702 1
1449 4702 -1
1464 4702 -1
1479 4702 1
1494 4702 -1
1509 4702 1
1524 4702 -1
4687 4702 -0.125
4701 4702 -14.069122360687604
1539 4703 1
1554 4703 1
1569 4703 -1
1584 4703 -1
1599 4703 -0.5
1614 4703 -0.5
1629 4703 -1
1644 4703 -1
1659 4703 0.25
1674 4703 0.5
1689 4703 -14.069122360687604
1704 4703 0.125
4688 4703 -0.125
4702 4703 -14.069122360687604
1719 4704 -0.3333333333333333
1734 4704 0.5
1749 4704 -0.25
1779 4704 -0.5
1809 4704 -0.5
1839 4704 -14.069122360687604
4689 4704 -0.25
4703 4704 -0.5
819 4714 0.5
834 4714 -1
849 4714 1
864 4714 -1
879 4714 1
894 4714 1
910 4714 1
925 4714 -1
940 4714 -0.5
955 4714 1
969 4714 -1
984 4714 -0.5
999 4715 1
1014 4715 -1
1029 4715 -1
1044 4715 -1
1059 4715 -1
1074 4715 -1
1090 4715 -1
1105 4715 -1
1120 4715 -1
1135 4715 1
1149 4715 -1
1164 4715 -1
4714 4715 -14.069122360687604
1179 4716 0.5
1194 4716 -1
1209 4716 -0.5
1224 4716 -1
1239 4716 -0.5
1254 4716 -0.5
1270 4716 -0.5
1285 4716 -1
1300 4716 1
1315 4716 1
1329 4716 1
1344 4716 1
4715 4716 -14.069122360687604
1359 4717 1
1374 4717 1
1389 4717 1
1404 4717 1
1419 4717 -1
1434 4717 1
1450 4717 -1
1465 4717 -1
1480 4717 1
1495 4717 -1
1509 4717 1
1524 4717 -1
4716 4717 -14.069122360687604
1539 4718 -0.5
1554 4718 -1
1569 4718 -1
1584 4718 -1
1599 4718 -1
1614 4718 -0.5
1630 4718 -1
1645 4718 -1
1660 4718 -0.125
1675 4718 1
1689 4718 0.125
1704 4718 -14.069122360687604
4717 4718 -14.069122360687604
819 4729 -0.5
834 4729 -1
849 4729 -1
864 4729 1
879 4729 1
894 4729 -1
910 4729 -1
925 4729 1
940 4729 -0.3333333333333333
955 4729 1
969 4729 -1
984 4729 0.5
4714 4729 -0.125
999 4730 1
1014 4730 1
1029 4730 -1
1044 4730 -1
1059 4730 1
1074 4730 1
1090 4730 -1
1105 4730 1
1120 4730 1
1135 4730 0.5
1149 4730 1
1164 4730 1
4715 4730 -0.125
4729 4730 -14.069122360687604
1179 4731 -0.5
1194 4731 1
1209 4731 0.5
1224 4731 -1
1239 4731 -0.5
1254 4731 -0.3333333333333333
1270 4731 0.25
1285 4731 -1
1300 4731 1
1315 4731 -1
1329 4731 1
1344 4731 -1
4716 4731 -0.125
4730 4731 -14.069122360687604
1359 4732 -0.5
1374 4732 -1
1389 4732 -1
1404 4732 -1
1419 4732 -0.5
1434 4732 -0.5
1450 4732 -0.5
1465 4732 0.5
1480 4732 -0.5
1495 4732 -0.5
1509 4732 -0.5
1524 4732 0.5
4717 4732 -0.125
4731 4732 -14.069122360687604
1539 4733 0.25
1554 4733 -0.5
1569 4733 0.5
1584 4733 0.5
1599 4733 -0.5
1614 4733 -0.25
1630 4733 0.5
1645 4733 0.5
1660 4733 -14.069122360687604
1675 4733 0.125
1689 4733 0.25
1704 4733 -0.125
4718 4733 -0.125
4732 4733 -14.069122360687604
609 4743 -14.069122360687604
639 4743 0.3333333333333333
699 4743 0.3333333333333333
714 4743 -0.3333333333333333
745 4743 -0.5
775 4744 -0.5
804 4744 -1
819 4744 0.5
834 4744 1
849 4744 -1
864 4744 -1
879 4744 1
894 4744 -1
910 4744 -1
925 4744 1
4743 4744 -14.069122360687604
940 4745 -0.5
955 4745 -1
969 4745 -1
984 4745 1
999 4745 -1
1014 4745 1
1029 4745 -1
1044 4745 -1
1059 4745 1
1074 4745 -1
1090 4745 1
1105 4745 -1
4744 4745 -14.069122360687604
1120 4746 1
1135 4746 -0.5
1149 4746 -1
1164 4746 -1
1179 4746 0.5
1194 4746 -1
1209 4746 0.14285714285714285
1224 4746 1
1239 4746 1
1254 4746 0.5
1270 4746 -0.5
1285 4746 -1
4745 4746 -14.069122360687604
1300 4747 1
1315 4747 1
1329 4747 1
1344 4747 -1
1359 4747 -1
1374 4747 1
1389 4747 1
1404 4747 1
1419 4747 -1
1434 4747 -1
1450 4747 -1
1465 4747 1
4746 4747 -14.069122360687604
1480 4748 1
1495 4748 1
1509 4748 1
1524 4748 1
1539 4748 -0.5
1554 4748 1
1569 4748 1
1584 4748 -1
1599 4748 1
1614 4748 1
1630 4748 -1
1645 4748 1
4747 4748 -14.069122360687604
1660 4749 1
1675 4749 -1
1689 4749 1
1704 4749 1
1719 4749 0.5
1734 4749 -0.5
1749 4749 -1
1779 4749 -0.5
1810 4749 -1
4748 4749 -14.069122360687604
609 4758 -0.3333333333333333
639 4758 0.5
699 4758 -0.1111111111111111
714 4758 -14.069122360687604
745 4758 -0.25
4743 4758 -0.3333333333333333
775 4759 1
804 4759 -0.5
819 4759 -0.5
834 4759 -1
849 4759 -1
864 4759 1
879 4759 1
894 4759 1
910 4759 -1
925 4759 1
4744 4759 0.14285714285714285
4758 4759 -1
940 4760 -0.5
955 4760 1
969 4760 1
984 4760 1
999 4760 1
1014 4760 1
1029 4760 1
1044 4760 -1
1059 4760 1
1074 4760 -1
1090 4760 1
1105 4760 1
4745 4760 0.14285714285714285
4759 4760 -14.069122360687604
1120 4761 1
1135 4761 1
1149 4761 0.5
1164 4761 -1
1179 4761 -0.5
1194 4761 -1
1209 4761 -14.069122360687604
1224 4761 0.2
1239 4761 -0.5
1254 4761 -0.3333333333333333
1270 4761 0.5
1285 4761 -1
4746 4761 0.14285714285714285
4760 4761 -14.069122360687604
1300 4762 1
1315 4762 -1
1329 4762 -1
1344 4762 -1
1359 4762 1
1374 4762 1
1389 4762 -1
1404 4762 0.5
1419 4762 1
1434 4762 -1
1450 4762 -1
1465 4762 -1
4747 4762 0.14285714285714285
4761 4762 -14.069122360687604
1480 4763 -1
1495 4763 1
1509 4763 1
1524 4763 -1
1539 4763 0.5
1554 4763 -1
1569 4763 1
1584 4763 -1
1599 4763 1
1614 4763 1
1630 4763 1
1645 4763 -1
4748 4763 0.14285714285714285
4762 4763 -14.069122360687604
1660 4764 0.5
1675 4764 -1
1689 4764 0.5
1704 4764 -0.5
1719 4764 -0.3333333333333333
1734 4764 -0.5
1749 4764 -0.5
1779 4764 0.5
1810 4764 -1
4749 4764 0.14285714285714285
4763 4764 -14.069122360687604
775 4774 0.25
804 4774 -0.5
819 4774 0.5
834 4774 1
850 4774 1
865 4774 1
880 4774 -1
895 4774 -1
910 4774 1
925 4774 1
940 4775 -14.069122360687604
955 4775 0.5
969 4775 1
984 4775 1
999 4775 1
1014 4775 -1
1030 4775 -1
1045 4775 1
1060 4775 1
1075 4775 1
1090 4775 -1
1105 4775 -1
4774 4775 -14.069122360687604
1120 4776 -1
1135 4776 0.3333333333333333
1149 4776 1
1164 4776 1
1179 4776 0.5
1194 4776 1
1225 4776 1
1240 4776 1
1270 4776 0.3333333333333333
1285 4776 -1
4775 4776 -14.069122360687604
1300 4777 -1
1315 4777 -1
1329 4777 1
1344 4777 1
1359 4777 1
1374 4777 1
1390 4777 1
1405 4777 -1
1420 4777 1
1435 4777 1
1450 4777 1
1465 4777 1
4776 4777 -14.069122360687604
1480 4778 -1
1495 4778 1
1509 4778 1
1524 4778 1
1539 4778 0.3333333333333333
1554 4778 0.5
1570 4778 -1
1585 4778 1
1600 4778 -0.14285714285714285
1615 4778 0.3333333333333333
1630 4778 1
1645 4778 -1
4777 4778 -14.069122360687604
1660 4779 -0.3333333333333333
1675 4779 0.5
1689 4779 -0.3333333333333333
1704 4779 -0.5
1719 4779 0.16666666666666666
1734 4779 -14.069122360687604
1750 4779 0.5
1780 4779 0.3333333333333333
1810 4779 0.3333333333333333
4778 4779 -14.069122360687604
775 4789 0.5
804 4789 0.5
819 4789 0.5
834 4789 1
850 4789 1
865 4789 -0.5
880 4789 -1
895 4789 1
910 4789 -1
925 4789 1
4774 4789 -0.14285714285714285
940 4790 -0.14285714285714285
955 4790 1
969 4790 -1
984 4790 -1
999 4790 -1
1014 4790 -1
1030 4790 1
1045 4790 -1
1060 4790 -1
1075 4790 -1
1090 4790 -1
1105 4790 -1
4775 4790 -0.14285714285714285
4789 4790 -14.069122360687604
1120 4791 -1
1135 4791 0.5
1149 4791 1
1164 4791 -1
1179 4791 0.5
1194 4791 -1
1225 4791 -1
1240 4791 -0.5
1270 4791 -0.3333333333333333
1285 4791 1
4776 4791 -0.14285714285714285
4790 4791 -14.069122360687604
1300 4792 1
1315 4792 1
1329 4792 -1
1344 4792 -1
1359 4792 -1
1374 4792 1
1390 4792 1
1405 4792 0.5
1420 4792 -1
1435 4792 -1
1450 4792 1
1465 4792 -1
4777 4792 -0.14285714285714285
4791 4792 -14.069122360687604
1480 4793 1
1495 4793 -1
1509 4793 1
1524 4793 -0.5
1539 4793 -0.3333333333333333
1554 4793 -0.5
1570 4793 -1
1585 4793 -1
1600 4793 -14.069122360687604
1615 4793 0.125
1630 4793 0.5
1645 4793 1
4778 4793 -0.14285714285714285
4792 4793 -14.069122360687604
1660 4794 0.25
1675 4794 0.5
1689 4794 -14.069122360687604
1704 4794 0.125
1719 4794 0.3333333333333333
1734 4794 -0.3333333333333333
1750 4794 -0.125
1780 4794 -0.5
1810 4794 0.5
4779 4794 -0.3333333333333333
4793 4794 -0.5
700 4803 -1
715 4803 -0.14285714285714285
745 4803 0.25
775 4803 -0.5
804 4803 1
819 4803 0.5
834 4803 -1
850 4803 1
865 4803 -1
880 4804 -1
895 4804 -1
910 4804 -1
925 4804 1
940 4804 0.3333333333333333
955 4804 1
969 4804 -1
984 4804 1
999 4804 -1
1014 4804 1
1030 4804 1
1045 4804 -1
4803 4804 -14.069122360687604
1060 4805 -1
1075 4805 -1
1090 4805 -1
1105 4805 -1
1120 4805 1
1135 4805 0.25
1149 4805 -1
1164 4805 -1
1179 4805 0.5
1194 4805 -1
1225 4805 -1
4804 4805 -14.069122360687604
1240 4806 -1
1270 4806 -0.5
1285 4806 1
1300 4806 -1
1315 4806 1
1329 4806 1
1344 4806 -1
1359 4806 -1
1374 4806 -1
1390 4806 -1
1405 4806 1
4805 4806 -14.069122360687604
1420 4807 -1
1435 4807 -1
1450 4807 -1
1465 4807 -1
1480 4807 1
1495 4807 1
1509 4807 1
1524 4807 -1
1539 4807 -0.5
1554 4807 -1
1570 4807 1
1585 4807 -1
4806 4807 -14.069122360687604
1600 4808 -1
1615 4808 -1
1630 4808 1
1645 4808 -1
1660 4808 -1
1675 4808 1
1689 4808 0.5
1704 4808 1
1719 4808 -0.5
1734 4808 0.3333333333333333
1750 4808 0.5
4807 4808 -14.069122360687604
1780 4809 0.25
1810 4809 -14.069122360687604
1899 4809 -0.5
4808 4809 -14.069122360687604
700 4818 -0.1111111111111111
715 4818 -14.069122360687604
745 4818 -0.25
775 4818 0.5
804 4818 0.5
819 4818 -0.5
834 4818 -0.5
850 4818 -1
865 4818 1
4803 4818 -0.14285714285714285
880 4819 -1
895 4819 1
910 4819 1
925 4819 -1
940 4819 0.5
955 4819 1
969 4819 -1
984 4819 -1
999 4819 1
1014 4819 1
1030 4819 1
1045 4819 -1
4804 4819 -0.14285714285714285
4818 4819 -14.069122360687604
1060 4820 1
1075 4820 -1
1090 4820 1
1105 4820 -1
1120 4820 1
1135 4820 -0.25
1149 4820 1
1164 4820 1
1179 4820 -0.5
1194 4820 1
1225 4820 -1
4805 4820 -0.14285714285714285
4819 4820 -14.069122360687604
1240 4821 1
1270 4821 0.5
1285 4821 -1
1300 4821 1
1315 4821 1
1329 4821 -1
1344 4821 1
1359 4821 1
1374 4821 1
1390 4821 -1
1405 4821 -0.5
4806 4821 -0.14285714285714285
4820 4821 -14.069122360687604
1420 4822 1
1435 4822 -1
1450 4822 1
1465 4822 -1
1480 4822 1
1495 4822 1
1509 4822 -1
1524 4822 1
1539 4822 0.5
1554 4822 -1
1570 4822 1
1585 4822 1
4807 4822 -0.14285714285714285
4821 4822 -14.069122360687604
1600 4823 -1
1615 4823 -1
1630 4823 1
1645 4823 -1
1660 4823 -1
1675 4823 -1
1689 4823 -0.5
1704 4823 -1
1719 4823 0.5
1734 4823 0.5
1750 4823 -0.5
4808 4823 -0.14285714285714285
4822 4823 -14.069122360687604
700 4833 0.5
715 4833 -0.5
745 4833 0.3333333333333333
775 4833 -0.3333333333333333
820 4833 -0.1111111111111111
835 4833 -14.069122360687604
850 4833 0.25
865 4833 -0.3333333333333333
880 4834 1
895 4834 1
910 4834 0.5
925 4834 0.3333333333333333
940 4834 0.3333333333333333
955 4834 1
970 4834 -1
985 4834 0.5
1000 4834 -1
1015 4834 1
1030 4834 -1
1045 4834 1
4833 4834 0.5
1060 4835 -1
1075 4835 -1
1090 4835 1
1105 4835 -0.5
1120 4835 1
1135 4835 -0.125
1150 4835 -1
1165 4835 -0.5
1180 4835 0.5
1195 4835 -1
1225 4835 -1
4834 4835 -14.069122360687604
1240 4836 0.5
1270 4836 -14.069122360687604
1285 4836 -0.5
1300 4836 -1
1315 4836 1
1330 4836 0.5
1345 4836 1
1360 4836 -1
1375 4836 1
1390 4836 1
1405 4836 -0.5
4835 4836 -14.069122360687604
1420 4837 1
1435 4837 -1
1450 4837 1
1465 4837 0.5
1480 4837 -0.3333333333333333
1495 4837 0.5
1510 4837 -0.3333333333333333
1525 4837 0.3333333333333333
1540 4837 -14.069122360687604
1555 4837 0.1111111111111111
1570 4837 0.3333333333333333
1585 4837 0.3333333333333333
4836 4837 -14.069122360687604
1600 4838 -0.3333333333333333
1615 4838 -0.3333333333333333
1630 4838 -0.3333333333333333
1645 4838 0.25
1660 4838 0.25
1675 4838 -0.25
1750 4838 -0.5
4837 4838 -14.069122360687604
700 4848 -0.3333333333333333
715 4848 -0.25
745 4848 -14.069122360687604
775 4848 -0.3333333333333333
820 4848 0.25
835 4848 0.3333333333333333
850 4848 1
865 4848 -1
4833 4848 0.3333333333333333
880 4849 1
895 4849 -1
910 4849 -1
925 4849 -1
940 4849 0.3333333333333333
955 4849 1
970 4849 1
985 4849 0.25
1000 4849 -1
1015 4849 1
1030 4849 1
1045 4849 1
4834 4849 -0.125
4848 4849 -14.069122360687604
1060 4850 1
1075 4850 1
1090 4850 -1
1105 4850 1
1120 4850 0.5
1135 4850 -14.069122360687604
1150 4850 1
1165 4850 1
1180 4850 0.25
1195 4850 -1
1225 4850 1
4835 4850 -0.125
4849 4850 -14.069122360687604
1240 4851 -1
1270 4851 -0.125
1285 4851 1
1300 4851 -1
1315 4851 1
1330 4851 -1
1345 4851 1
1360 4851 -1
1375 4851 1
1390 4851 1
1405 4851 -0.5
4836 4851 -0.125
4850 4851 -14.069122360687604
1420 4852 -1
1435 4852 -1
1450 4852 -1
1465 4852 -1
1480 4852 -1
1495 4852 1
1510 4852 -1
1525 4852 1
1540 4852 -0.125
1555 4852 1
1570 4852 1
1585 4852 1
4837 4852 -0.125
4851 4852 -14.069122360687604
1600 4853 0.5
1615 4853 0.5
1630 4853 1
1645 4853 1
1660 4853 0.5
1675 4853 -0.5
1750 4853 0.5
4838 4853 -0.125
4852 4853 -14.069122360687604
1780 4854 -14.069122360687604
1810 4854 0.25
4853 4854 -14.069122360687604
820 4864 -0.3333333333333333
835 4864 -1
850 4864 1
865 4864 0.5
880 4864 1
895 4864 -1
910 4864 1
925 4864 -1
940 4864 0.3333333333333333
955 4864 -1
970 4864 -1
985 4864 -0.3333333333333333
1000 4865 -1
1015 4865 1
1030 4865 1
1045 4865 1
1060 4865 -1
1075 4865 1
1090 4865 -1
1105 4865 1
1120 4865 1
1135 4865 0.5
1150 4865 1
1165 4865 -1
4864 4865 -14.069122360687604
1180 4866 -0.3333333333333333
1195 4866 -1
1225 4866 1
1240 4866 0.5
1270 4866 -0.3333333333333333
1285 4866 -1
1300 4866 -1
1315 4866 -1
1330 4866 1
1345 4866 -1
4865 4866 -14.069122360687604
1360 4867 -1
1375 4867 -1
1390 4867 -1
1405 4867 -0.5
1420 4867 1
1435 4867 -1
1450 4867 -1
1465 4867 0.5
1480 4867 1
1495 4867 -1
1510 4867 -1
1525 4867 -0.5
4866 4867 -14.069122360687604
1540 4868 -0.3333333333333333
1555 4868 -0.5
1570 4868 1
1585 4868 1
1600 4868 0.125
1615 4868 -14.069122360687604
1630 4868 0.3333333333333333
1645 4868 0.5
1660 4868 -0.25
1675 4868 0.125
4867 4868 -14.069122360687604
820 4879 -0.3333333333333333
835 4879 1
850 4879 -0.5
865 4879 0.5
880 4879 1
895 4879 1
910 4879 1
925 4879 -1
940 4879 0.5
955 4879 -1
970 4879 1
985 4879 -0.3333333333333333
4864 4879 0.125
1000 4880 1
1015 4880 1
1030 4880 -1
1045 4880 1
1060 4880 -1
1075 4880 1
1090 4880 1
1105 4880 -1
1120 4880 1
1135 4880 -0.5
1150 4880 -1
1165 4880 -1
4865 4880 0.125
4879 4880 -14.069122360687604
1180 4881 -0.3333333333333333
1195 4881 -1
1225 4881 -1
1240 4881 0.5
1270 4881 -0.25
1285 4881 1
1300 4881 -1
1315 4881 1
1330 4881 1
1345 4881 -1
4866 4881 0.125
4880 4881 -14.069122360687604
1360 4882 -1
1375 4882 1
1390 4882 1
1405 4882 1
1420 4882 -1
1435 4882 1
1450 4882 -1
1465 4882 1
1480 4882 1
1495 4882 1
1510 4882 1
1525 4882 -1
4867 4882 0.125
4881 4882 -14.069122360687604
1540 4883 -0.25
1555 4883 1
1570 4883 -1
1585 4883 -0.5
1600 4883 1
1615 4883 0.125
1630 4883 -0.5
1645 4883 1
1660 4883 0.125
1675 4883 -14.069122360687604
4868 4883 0.125
4882 4883 -14.069122360687604
820 4894 0.1111111111111111
835 4894 -0.3333333333333333
850 4894 0.1
865 4894 -14.069122360687604
880 4894 -0.3333333333333333
895 4894 -0.5
911 4894 -1
926 4894 1
941 4894 -0.3333333333333333
956 4894 -1
970 4894 -1
985 4894 0.1111111111111111
1000 4895 -1
1015 4895 1
1030 4895 -1
1045 4895 -1
1060 4895 -1
1075 4895 -1
1091 4895 -1
1106 4895 -1
1121 4895 -1
1136 4895 0.1111111111111111
1150 4895 1
1165 4895 -1
4894 4895 -14.069122360687604
1180 4896 0.1111111111111111
1195 4896 1
1225 4896 0.5
1240 4896 0.5
1271 4896 -0.3333333333333333
1286 4896 1
1301 4896 1
1316 4896 1
1330 4896 0.5
1345 4896 1
4895 4896 -14.069122360687604
1360 4897 -1
1375 4897 1
1390 4897 1
1405 4897 0.5
1420 4897 -1
1435 4897 1
1451 4897 -1
1466 4897 1
1481 4897 -1
1496 4897 1
1510 4897 1
1525 4897 1
4896 4897 -14.069122360687604
1540 4898 -1
1555 4898 -0.3333333333333333
1570 4898 -0.5
1585 4898 -1
1600 4898 -0.5
1615 4898 0.5
1631 4898 -0.5
1646 4898 0.5
1676 4898 0.5
4897 4898 -14.069122360687604
820 4909 -14.069122360687604
835 4909 -0.1111111111111111
850 4909 0.3333333333333333
865 4909 0.1111111111111111
880 4909 -0.5
895 4909 0.5
911 4909 0.25
926 4909 -1
941 4909 -0.25
956 4909 1
970 4909 -0.5
985 4909 -14.069122360687604
4894 4909 0.1111111111111111
1000 4910 -1
1015 4910 1
1030 4910 -1
1045 4910 1
1060 4910 -1
1075 4910 1
1091 4910 -1
1106 4910 1
1121 4910 0.5
1136 4910 -14.069122360687604
1150 4910 -1
1165 4910 -0.25
4895 4910 0.1111111111111111
4909 4910 -14.069122360687604
1180 4911 -14.069122360687604
1195 4911 0.3333333333333333
1225 4911 -0.5
1240 4911 0.5
1271 4911 -0.1111111111111111
1286 4911 -0.5
1301 4911 -1
1316 4911 1
1330 4911 -0.5
1345 4911 -1
4896 4911 0.1111111111111111
4910 4911 -14.069122360687604
1360 4912 1
1375 4912 -1
1390 4912 -1
1405 4912 0.5
1420 4912 1
1435 4912 1
1451 4912 1
1466 4912 -1
1481 4912 -0.25
1496 4912 -0.5
1510 4912 -0.5
1525 4912 -0.25
4897 4912 0.1111111111111111
4911 4912 -14.069122360687604
1540 4913 -0.3333333333333333
1555 4913 0.5
1570 4913 0.5
1585 4913 0.3333333333333333
1600 4913 0.5
1615 4913 0.3333333333333333
1631 4913 -14.069122360687604
1646 4913 -0.1111111111111111
1676 4913 -0.5
4898 4913 -0.5
4912 4913 -1
820 4924 0.3333333333333333
835 4924 0.25
850 4924 -14.069122360687604
865 4924 0.1
880 4924 0.2
895 4924 -0.25
911 4924 -0.5
926 4924 0.5
941 4925 -14.069122360687604
956 4925 -0.3333333333333333
970 4925 0.5
985 4925 -0.25
1000 4925 -1
1015 4925 -1
1030 4925 -1
1045 4925 1
1060 4925 -1
1075 4925 -1
1091 4925 1
1106 4925 -0.5
4924 4925 0.25
1121 4926 1
1136 4926 -0.25
1150 4926 -1
1165 4926 -0.5
1180 4926 -0.25
1195 4926 1
1225 4926 1
1240 4926 -0.5
1271 4926 -0.5
1286 4926 1
4925 4926 -14.069122360687604
1301 4927 -1
1316 4927 -1
1330 4927 0.5
1345 4927 1
1360 4927 -1
1375 4927 -1
1390 4927 -1
1405 4927 0.5
1420 4927 1
1435 4927 -1
1451 4927 1
1466 4927 0.5
4926 4927 -14.069122360687604
1481 4928 -0.3333333333333333
1496 4928 1
1510 4928 0.5
1525 4928 -0.14285714285714285
1540 4928 0.1111111111111111
1555 4928 -14.069122360687604
1570 4928 -0.5
1585 4928 0.5
1600 4928 -0.5
1615 4928 -0.5
1631 4928 0.5
1646 4928 -0.3333333333333333
4927 4928 -14.069122360687604
941 4940 -0.14285714285714285
956 4940 -1
970 4940 1
985 4940 -0.25
1000 4940 -1
1015 4940 0.5
1030 4940 -1
1045 4940 -1
1060 4940 -1
1075 4940 1
1091 4940 -1
1106 4940 -0.5
4925 4940 -0.14285714285714285
1121 4941 1
1136 4941 -0.25
1150 4941 -1
1165 4941 -1
1180 4941 -0.25
1195 4941 1
1225 4941 -1
1240 4941 -0.5
1271 4941 -1
1286 4941 1
4926 4941 -0.14285714285714285
4940 4941 -14.069122360687604
1301 4942 -1
1316 4942 -1
1330 4942 -0.5
1345 4942 -1
1360 4942 1
1375 4942 -0.5
1390 4942 -1
1405 4942 -0.5
1420 4942 -1
1435 4942 -1
1451 4942 1
1466 4942 0.5
4927 4942 -0.14285714285714285
4941 4942 -14.069122360687604
1481 4943 0.5
1496 4943 1
1510 4943 -0.1111111111111111
1525 4943 -14.069122360687604
1540 4943 0.3333333333333333
1555 4943 -0.14285714285714285
1570 4943 0.5
1585 4943 0.5
1600 4943 -0.5
1615 4943 -0.5
1631 4943 -1
1646 4943 0.5
4928 4943 -0.14285714285714285
4942 4943 -14.069122360687604
941 4955 -0.5
956 4955 -1
970 4955 1
985 4955 -0.25
1000 4955 -1
1015 4955 0.5
1031 4955 1
1046 4955 1
1061 4955 -0.5
1076 4955 0.5
1091 4955 1
1106 4955 -0.5
1121 4956 1
1136 4956 -0.25
1150 4956 -0.1
1165 4956 -14.069122360687604
1180 4956 -0.25
1195 4956 0.5
1211 4956 0.5
1226 4956 0.3333333333333333
1271 4956 0.5
1286 4956 -0.5
4955 4956 -14.069122360687604
1301 4957 0.5
1316 4957 -1
1330 4957 0.5
1345 4957 -0.3333333333333333
1360 4957 -0.5
1375 4957 -0.5
1391 4957 1
1406 4957 -0.5
1421 4957 -0.5
1436 4957 -0.5
1451 4957 0.5
1466 4957 0.5
4956 4957 -14.069122360687604
1481 4958 -0.3333333333333333
1496 4958 0.5
1510 4958 -0.3333333333333333
1525 4958 0.3333333333333333
1540 4958 -14.069122360687604
1555 4958 0.1111111111111111
1571 4958 0.3333333333333333
1586 4958 0.3333333333333333
1631 4958 -0.3333333333333333
1646 4958 0.25
4957 4958 -0.5
1676 4959 -0.25
4958 4959 -14.069122360687604
820 4969 -0.25
835 4969 0.5
851 4969 0.5
866 4969 0.5
881 4969 0.5
896 4969 1
911 4969 1
926 4969 -0.5
941 4970 -0.3333333333333333
956 4970 -1
970 4970 1
985 4970 -0.25
1000 4970 -1
1015 4970 1
1031 4970 -1
1046 4970 1
1061 4970 1
1076 4970 -1
1091 4970 -1
1106 4970 -1
4955 4970 0.25
4969 4970 -14.069122360687604
1121 4971 -1
1136 4971 -0.25
1150 4971 -1
1165 4971 0.25
1180 4971 -0.25
1195 4971 1
1211 4971 0.5
1226 4971 -1
1271 4971 0.5
1286 4971 1
4956 4971 0.25
4970 4971 -14.069122360687604
1301 4972 -1
1316 4972 1
1330 4972 1
1345 4972 1
1360 4972 -1
1375 4972 1
1391 4972 1
1406 4972 -0.1111111111111111
1421 4972 1
1436 4972 1
1451 4972 -1
1466 4972 -0.5
4957 4972 0.25
4971 4972 -14.069122360687604
1481 4973 1
1496 4973 -1
1510 4973 1
1525 4973 0.5
1540 4973 0.25
1555 4973 -0.3333333333333333
1571 4973 1
1586 4973 0.5
1631 4973 -0.1111111111111111
1646 4973 -14.069122360687604
4958 4973 0.25
4972 4973 -14.069122360687604
881 4984 0.3333333333333333
896 4984 -1
911 4984 -14.069122360687604
926 4984 0.14285714285714285
941 4984 0.3333333333333333
956 4984 -1
970 4984 1
985 4984 0.25
1000 4984 1
1015 4984 1
1031 4984 1
1046 4984 1
1061 4985 1
1076 4985 -1
1091 4985 1
1106 4985 1
1121 4985 -1
1136 4985 0.25
1150 4985 -1
1165 4985 1
1180 4985 0.25
1195 4985 -1
1211 4985 0.3333333333333333
1226 4985 -1
4984 4985 -14.069122360687604
1271 4986 1
1286 4986 1
1301 4986 -1
1316 4986 -1
1330 4986 -0.5
1345 4986 1
1360 4986 -1
1375 4986 -1
1391 4986 -1
1406 4986 1
4985 4986 -14.069122360687604
1421 4987 -1
1436 4987 -1
1451 4987 -1
1466 4987 1
1481 4987 -0.16666666666666666
1496 4987 -1
1510 4987 -1
1525 4987 -1
1540 4987 0.5
1555 4987 0.3333333333333333
1571 4987 0.5
1586 4987 -0.5
4986 4987 -14.069122360687604
881 4999 0.3333333333333333
896 4999 -0.5
911 4999 -0.16666666666666666
926 4999 0.3333333333333333
941 4999 -0.3333333333333333
956 4999 1
970 4999 -1
985 4999 -0.25
1000 4999 1
1015 4999 -1
1031 4999 1
1046 4999 -1
4984 4999 -0.16666666666666666
1061 5000 -1
1076 5000 -1
1091 5000 -1
1106 5000 1
1121 5000 -1
1136 5000 -0.25
1150 5000 1
1165 5000 -1
1180 5000 -0.25
1195 5000 -1
1211 5000 0.3333333333333333
1226 5000 -1
4985 5000 -0.16666666666666666
4999 5000 -14.069122360687604
1271 5001 -1
1286 5001 1
1301 5001 -0.5
